age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
65,Self-emp-inc,Prof-school,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
25,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
36,Private,Some-college,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,58,United-States,>50K
32,Private,Some-college,10,Widowed,Tech-support,Unmarried,White,Female,0,0,9,United-States,<=50K
64,Private,12th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,South,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Trinadad&Tobago,<=50K
30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
27,State-gov,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,37,United-States,<=50K
23,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,>50K
33,Private,Bachelors,13,Widowed,Prof-specialty,Wife,White,Female,7601,0,40,Thailand,<=50K
65,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,9031,0,40,Trinadad&Tobago,<=50K
64,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
61,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,<=50K
34,Private,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,35,United-States,>50K
32,Private,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,4874,0,40,United-States,>50K
30,Self-emp-not-inc,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,9,United-States,<=50K
50,Federal-gov,Masters,12,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
50,Private,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,>50K
36,Private,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1704,44,United-States,<=50K
17,Private,11th,7,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,44,India,<=50K
24,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,49,United-States,<=50K
27,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,44,United-States,>50K
44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,59,United-States,>50K
28,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
55,Private,Assoc-voc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
51,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1580,63,United-States,>50K
29,Private,Assoc-acdm,12,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
46,Private,Masters,14,Separated,Other-service,Unmarried,White,Female,0,0,22,South,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Jamaica,<=50K
24,Private,Prof-school,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K
30,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,China,<=50K
48,Private,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,<=50K
58,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,>50K
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,44,China,<=50K
42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,>50K
25,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K
27,Private,10th,4,Widowed,Other-service,Other-relative,White,Female,0,0,40,Cuba,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,0,0,40,Italy,<=50K
34,Private,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
28,State-gov,Some-college,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,9,United-States,<=50K
16,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Female,0,1808,11,United-States,<=50K
19,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K
27,Private,HS-grad,9,Never-married,Craft-repair,Wife,Black,Female,7846,0,40,United-States,<=50K
58,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Female,0,1752,40,Cuba,<=50K
45,Private,5th-6th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Jamaica,<=50K
53,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,>50K
50,Private,10th,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Philippines,<=50K
37,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
28,Private,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,50,United-States,>50K
27,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Local-gov,Assoc-voc,14,Divorced,Tech-support,Unmarried,White,Female,0,0,49,United-States,<=50K
68,Federal-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,1598,36,United-States,<=50K
56,Local-gov,Bachelors,14,Divorced,Prof-specialty,Unmarried,White,Female,9258,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,1634,40,United-States,<=50K
40,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
29,Private,Some-college,10,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
27,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,1876,40,El-Salvador,>50K
26,Private,Bachelors,13,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
44,State-gov,Masters,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
56,Private,9th,4,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,9368,0,40,Canada,<=50K
28,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,0,1307,40,United-States,<=50K
30,Private,Bachelors,13,Separated,Sales,Not-in-family,Black,Male,0,0,42,United-States,<=50K
47,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
44,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,1771,40,Japan,<=50K
52,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
60,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
44,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Haiti,<=50K
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
36,Private,Assoc-voc,11,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K
43,Private,7th-8th,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,Puerto-Rico,<=50K
63,Private,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,6882,0,40,United-States,<=50K
52,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,0,1668,40,United-States,<=50K
55,Local-gov,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,57,United-States,>50K
50,Private,Masters,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Dominican-Republic,<=50K
27,Federal-gov,Bachelors,13,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,1799,40,China,<=50K
21,Private,Some-college,5,Never-married,Other-service,Own-child,Other,Male,0,0,40,Guatemala,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,>50K
52,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,29,India,<=50K
27,Private,Bachelors,13,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,12,China,<=50K
41,Private,Bachelors,10,Married-civ-spouse,Armed-Forces,Wife,White,Female,0,0,35,United-States,>50K
46,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,>50K
46,Private,HS-grad,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
81,Self-emp-not-inc,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1774,40,United-States,<=50K
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,0,1615,40,United-States,<=50K
28,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,1796,55,United-States,<=50K
38,Self-emp-inc,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,1593,40,United-States,<=50K
51,Federal-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Cuba,<=50K
24,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
36,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Other,Female,0,0,6,United-States,<=50K
54,State-gov,Prof-school,15,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,1798,17,United-States,<=50K
27,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K
38,Private,HS-grad,9,Separated,Craft-repair,Wife,Amer-Indian-Eskimo,Male,0,0,11,United-States,<=50K
37,Private,Assoc-acdm,12,Divorced,Other-service,Own-child,White,Female,0,0,29,Cuba,<=50K
25,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
64,Private,Masters,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,12,United-States,<=50K
50,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,HS-grad,4,Never-married,Exec-managerial,Not-in-family,White,Female,16910,0,40,United-States,>50K
57,Private,Preschool,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
27,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Taiwan,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
49,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,8206,0,40,United-States,>50K
23,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,35,United-States,>50K
39,Private,HS-grad,4,Separated,Priv-house-serv,Unmarried,White,Female,0,0,40,Poland,<=50K
35,Private,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,36,United-States,<=50K
30,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,12,United-States,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
40,Self-emp-not-inc,12th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7138,0,40,United-States,<=50K
34,Private,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
55,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,2139,49,United-States,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
26,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,29,United-States,<=50K
33,Private,Assoc-voc,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
78,Private,Assoc-acdm,4,Widowed,Craft-repair,Not-in-family,White,Male,0,1603,40,United-States,<=50K
52,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K
53,Local-gov,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,1868,35,Philippines,>50K
38,Private,10th,10,Married-civ-spouse,Farming-fishing,Own-child,Black,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
33,Local-gov,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,48,United-States,<=50K
53,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Local-gov,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1768,45,United-States,>50K
66,Self-emp-inc,Assoc-voc,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,9070,0,49,United-States,>50K
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,48,United-States,<=50K
34,Private,Assoc-voc,13,Never-married,Sales,Not-in-family,White,Male,0,0,49,United-States,<=50K
75,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,49,United-States,<=50K
48,Local-gov,Some-college,12,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,56,United-States,<=50K
39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,>50K
30,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K
53,Private,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
32,Private,Some-college,14,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,Bachelors,4,Married-civ-spouse,Other-service,Husband,Other,Female,0,0,40,Mexico,<=50K
33,Private,Bachelors,13,Separated,Sales,Own-child,Black,Female,0,1842,40,United-States,<=50K
69,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Local-gov,9th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K
41,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
29,Local-gov,Bachelors,13,Never-married,Sales,Husband,White,Male,0,1569,35,United-States,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,50,United-States,<=50K
51,Private,Assoc-acdm,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1453,40,United-States,<=50K
50,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,44,United-States,>50K
30,Self-emp-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,63,Cuba,<=50K
37,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1775,40,United-States,>50K
38,Private,Assoc-voc,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Self-emp-inc,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
26,Federal-gov,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,Guatemala,<=50K
37,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,11161,0,40,Mexico,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1644,49,United-States,>50K
27,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
51,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,>50K
42,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6481,2017,40,United-States,>50K
33,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Self-emp-not-inc,Assoc-voc,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,>50K
26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,0,40,Ecuador,<=50K
30,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
70,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,20,United-States,<=50K
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,21,United-States,<=50K
23,Private,11th,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,10,United-States,<=50K
34,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,Peru,<=50K
28,Private,HS-grad,12,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
62,Private,HS-grad,13,Widowed,Other-service,Wife,Asian-Pac-Islander,Female,0,1697,43,Poland,<=50K
30,Self-emp-inc,Doctorate,15,Married-civ-spouse,Sales,Husband,White,Male,33793,1886,44,United-States,>50K
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Male,0,1844,45,United-States,>50K
47,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,<=50K
30,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,1755,29,United-States,<=50K
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
17,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,5th-6th,5,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K
54,Private,Some-college,14,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,14,United-States,<=50K
30,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,62,United-States,>50K
59,Local-gov,Masters,10,Divorced,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
27,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
32,Private,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,0,0,30,Germany,<=50K
23,Federal-gov,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K
24,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States,<=50K
65,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
29,Private,10th,7,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Mexico,<=50K
49,Private,Prof-school,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Italy,<=50K
31,Private,Assoc-acdm,11,Never-married,Sales,Unmarried,White,Female,0,0,70,United-States,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Trinadad&Tobago,<=50K
59,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,1406,40,United-States,<=50K
33,Private,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
68,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,0,0,36,United-States,<=50K
48,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany,<=50K
31,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,1699,15,South,<=50K
23,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K
29,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
26,Private,Assoc-voc,9,Divorced,Transport-moving,Wife,Black,Female,0,0,40,United-States,<=50K
50,Private,9th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
57,Private,Assoc-acdm,12,Married-civ-spouse,Armed-Forces,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,6053,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
19,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,44,United-States,<=50K
18,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,1492,40,United-States,<=50K
38,Private,9th,4,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,44,Peru,<=50K
64,State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,United-States,<=50K
28,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
20,State-gov,Assoc-acdm,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,21,United-States,<=50K
42,Private,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7741,2066,40,United-States,<=50K
54,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
29,Private,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Private,Bachelors,13,Never-married,Sales,Other-relative,White,Male,0,1677,35,United-States,<=50K
33,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,29,Laos,<=50K
30,Self-emp-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,34,United-States,<=50K
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1663,57,United-States,>50K
33,Private,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,35,Scotland,<=50K
30,Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,40,United-States,<=50K
30,Self-emp-not-inc,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
34,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,64,United-States,<=50K
35,Self-emp-inc,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
28,Private,HS-grad,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Thailand,>50K
44,State-gov,Assoc-voc,12,Divorced,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
23,Private,11th,10,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,9,Haiti,<=50K
19,Private,12th,10,Never-married,Craft-repair,Not-in-family,White,Male,7996,0,49,United-States,<=50K
61,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1748,40,United-States,<=50K
48,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,1896,49,United-States,>50K
43,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,6104,0,40,United-States,<=50K
25,Private,10th,5,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,South,>50K
54,Self-emp-inc,Assoc-voc,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,1698,40,United-States,<=50K
27,Private,Bachelors,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5930,0,40,United-States,>50K
