age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,-1,40,United-States,>50K
46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4,1903,49,United-States,>50K
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11,1,50,United-States,>50K
38,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,-10,-2,50,United-States,<=50K
21,Federal-gov,10th,4,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,-22,1,40,Jamaica,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,White,Male,9,-1,50,Mexico,<=50K
37,State-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,-49,-1,36,United-States,<=50K
48,State-gov,12th,14,Never-married,Sales,Husband,White,Male,14,-3,79,United-States,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-24,1,40,United-States,<=50K
30,Private,Preschool,2,Married-civ-spouse,Other-service,Husband,White,Male,-20,0,40,Mexico,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-21,-2,40,United-States,<=50K
41,Private,Preschool,3,Married-civ-spouse,Craft-repair,Husband,White,Male,-71,1,40,Vietnam,<=50K
53,Private,11th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-3,0,40,Mexico,<=50K
41,Private,12th,5,Married-civ-spouse,Other-service,Husband,Other,Male,-2,1,30,Mexico,<=50K
21,Self-emp-not-inc,Assoc-acdm,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,-13,0,50,United-States,<=50K
42,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,-30,-2,56,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-75,2,40,United-States,<=50K
46,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,14523,2,40,United-States,>50K
20,Private,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,-3,3,22,China,<=50K
52,Local-gov,Assoc-voc,12,Married-civ-spouse,Other-service,Husband,White,Male,-6,2,40,United-States,<=50K
50,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7812,1,58,United-States,>50K
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,18,-1,40,United-States,<=50K
48,Local-gov,Masters,11,Divorced,Machine-op-inspct,Unmarried,White,Female,-45,-2,40,United-States,<=50K
55,Private,HS-grad,4,Married-civ-spouse,Other-service,Husband,Black,Male,-55,2,40,Hong,<=50K
32,Private,Some-college,11,Widowed,Prof-specialty,Not-in-family,White,Female,20,-4,40,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,-2,40,Mexico,<=50K
39,Private,Assoc-acdm,9,Married-AF-spouse,Sales,Other-relative,Black,Female,40,-1,50,South,<=50K
30,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,-20,0,40,United-States,<=50K
50,Self-emp-not-inc,Doctorate,10,Married-civ-spouse,Sales,Husband,White,Male,-26,2,66,United-States,>50K
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-13,0,40,United-States,<=50K
43,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,-18,2,40,United-States,<=50K
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,-12,0,40,United-States,<=50K
31,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,-41,2,35,United-States,<=50K
30,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,-20,-1,40,United-States,<=50K
25,State-gov,HS-grad,9,Never-married,Other-service,Husband,White,Female,-2,0,40,United-States,<=50K
41,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,Black,Female,-4,1,30,United-States,<=50K
41,State-gov,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,3,1,40,United-States,>50K
32,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-26,1,22,United-States,<=50K
33,State-gov,Some-college,10,Divorced,Transport-moving,Other-relative,White,Male,59,-2,50,United-States,<=50K
41,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,-30,0,40,United-States,<=50K
38,Private,7th-8th,4,Married-spouse-absent,Other-service,Husband,Other,Male,18,-1,40,Yugoslavia,<=50K
26,Self-emp-inc,Doctorate,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4,1,50,United-States,<=50K
35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,-18,0,40,Taiwan,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,-13,-1,40,United-States,<=50K
30,Private,Some-college,16,Separated,Adm-clerical,Other-relative,White,Female,-11,1,40,Guatemala,<=50K
27,State-gov,HS-grad,9,Never-married,Sales,Own-child,White,Male,-11,1,23,United-States,<=50K
55,Private,Assoc-acdm,7,Married-spouse-absent,Other-service,Not-in-family,Other,Female,-16,1,40,Mexico,<=50K
48,Private,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Female,3,1,31,United-States,<=50K
38,State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,10,-1,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,25,-2,15,United-States,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-57,1,40,United-States,<=50K
29,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,7324,0,30,United-States,<=50K
35,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,-10,-2,40,United-States,<=50K
35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-6,-1,63,United-States,>50K
39,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,-4,0,40,United-States,<=50K
22,Private,1st-4th,6,Never-married,Other-service,Not-in-family,White,Male,12,-2,40,Dominican-Republic,<=50K
34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,-9,-1,60,United-States,<=50K
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2,-1,40,United-States,>50K
60,Local-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Male,49,-1,14,United-States,<=50K
59,Private,Some-college,5,Widowed,Adm-clerical,Unmarried,White,Female,-29,-1,36,United-States,<=50K
49,State-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-4,2,50,Guatemala,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-65,0,40,Cambodia,<=50K
29,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,-21,-2,21,United-States,<=50K
46,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,8,-1,57,United-States,<=50K
35,Self-emp-inc,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,-59,1,36,United-States,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,14166,1,65,United-States,>50K
35,Self-emp-inc,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,-3,1,73,United-States,<=50K
21,Private,Some-college,10,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,26,-1,36,United-States,<=50K
59,Local-gov,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,-17,-2,50,United-States,>50K
24,State-gov,Some-college,10,Never-married,Sales,Own-child,White,Male,12,-1,23,United-States,<=50K
38,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,78,1,40,United-States,<=50K
20,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,3,-1,30,United-States,<=50K
28,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,-43,-2,40,United-States,>50K
23,Private,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,-62,1,40,United-States,<=50K
23,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,-30,0,40,United-States,<=50K
43,Self-emp-not-inc,Masters,13,Married-civ-spouse,Sales,Husband,White,Male,-19,-1,50,United-States,>50K
30,Private,Masters,4,Married-AF-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,2,-2,50,France,<=50K
25,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,-38,1,57,United-States,<=50K
29,Private,1st-4th,13,Never-married,Prof-specialty,Own-child,Black,Female,-9,-1,40,Canada,<=50K
27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-30,1,49,United-States,<=50K
52,Private,Assoc-acdm,5,Separated,Armed-Forces,Other-relative,White,Female,53,0,40,South,<=50K
31,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,13,0,40,United-States,<=50K
45,Private,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Female,19,0,36,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,Honduras,>50K
50,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-47,1,57,United-States,<=50K
28,Private,HS-grad,11,Never-married,Exec-managerial,Not-in-family,White,Female,-13,2,40,United-States,<=50K
24,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,-27,0,50,United-States,<=50K
45,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Male,-24,0,24,United-States,<=50K
25,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,White,Female,19,-1,40,Puerto-Rico,<=50K
21,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Female,-29,0,11,United-States,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,-42,1,40,Canada,<=50K
60,Self-emp-not-inc,Bachelors,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,24,1,50,Germany,>50K
58,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,32,2,40,United-States,>50K
39,Federal-gov,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,-13,0,40,United-States,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7135,0,44,United-States,>50K
32,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Male,12,1,40,United-States,<=50K
37,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,21,-1,36,United-States,>50K
69,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,7885,-1,40,United-States,<=50K
31,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-17,0,57,Vietnam,<=50K
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-25,2,40,United-States,<=50K
20,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,1,-3,13,United-States,<=50K
57,Private,Some-college,11,Divorced,Sales,Not-in-family,White,Male,-4,-2,40,United-States,>50K
24,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,-8,-2,49,India,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,-65,-1,40,Philippines,>50K
23,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,61,0,23,United-States,<=50K
30,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,14,0,40,United-States,<=50K
38,Private,Bachelors,13,Divorced,Craft-repair,Unmarried,Black,Male,-24,-1,40,Cuba,<=50K
36,State-gov,10th,7,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,2686,-1,40,Jamaica,<=50K
29,Private,Prof-school,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,14562,0,50,United-States,>50K
66,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,-14,0,12,United-States,<=50K
46,Private,Masters,10,Divorced,Other-service,Not-in-family,White,Female,59,2,35,United-States,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-68,0,40,Ireland,<=50K
38,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,-33,0,40,Columbia,<=50K
25,Local-gov,Assoc-voc,9,Never-married,Prof-specialty,Not-in-family,White,Female,5,-1,40,United-States,<=50K
51,State-gov,Doctorate,11,Married-civ-spouse,Transport-moving,Husband,White,Male,-24,-1,36,United-States,>50K
40,Private,Assoc-acdm,10,Widowed,Adm-clerical,Unmarried,Black,Female,6,0,36,Guatemala,<=50K
28,Private,5th-6th,5,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,10,-1,40,Canada,<=50K
22,Private,Some-college,10,Married-civ-spouse,Armed-Forces,Own-child,White,Male,21,1,40,United-States,<=50K
24,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,-7,-2,40,United-States,>50K
18,Private,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,-3,-1,40,United-States,<=50K
33,Private,Assoc-acdm,11,Married-civ-spouse,Other-service,Husband,White,Female,27,-1,30,United-States,>50K
22,Private,Some-college,10,Never-married,Craft-repair,Own-child,Black,Female,45,1,19,Mexico,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-57,0,40,Italy,<=50K
64,Private,10th,6,Never-married,Other-service,Not-in-family,White,Female,-17,-2,40,United-States,<=50K
33,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-37,-1,40,Philippines,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-32,-2,40,Philippines,<=50K
45,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Black,Female,18,0,61,United-States,>50K
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7,1,40,United-States,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,1,55,United-States,>50K
44,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,4,0,40,United-States,<=50K
42,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,-26,-3,40,United-States,<=50K
29,Private,12th,8,Never-married,Handlers-cleaners,Husband,White,Male,2351,3,40,Portugal,<=50K
21,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,-30,-3,40,United-States,<=50K
37,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Female,16,-2,40,United-States,<=50K
48,Private,Assoc-voc,4,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,14,2,40,United-States,<=50K
29,Self-emp-not-inc,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,-30,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,-77,-1,23,United-States,<=50K
20,Private,11th,12,Never-married,Other-service,Own-child,White,Female,-57,-1,11,United-States,<=50K
25,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,-41,-2,37,United-States,<=50K
28,Private,10th,9,Never-married,Sales,Not-in-family,White,Male,-51,-4,40,United-States,<=50K
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,22,-1,13,United-States,<=50K
28,Private,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,-20,1,40,Puerto-Rico,<=50K
27,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,10,-2,40,United-States,<=50K
73,Federal-gov,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,-15,0,50,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,-20,1,57,Puerto-Rico,<=50K
53,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,-19,-1,40,United-States,<=50K
45,State-gov,11th,10,Divorced,Adm-clerical,Unmarried,White,Male,-2,-2,40,United-States,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,-49,-2,40,United-States,<=50K
32,Self-emp-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,-28,0,40,United-States,<=50K
20,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Male,-3,1,19,United-States,<=50K
20,Private,10th,10,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,40,0,24,Columbia,<=50K
49,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,-64,-1,50,United-States,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,49,2,36,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-48,1,40,United-States,<=50K
39,Private,Some-college,10,Married-spouse-absent,Tech-support,Not-in-family,White,Male,-48,-1,36,South,<=50K
34,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,-50,-2,23,United-States,<=50K
56,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,-117,3,49,Dominican-Republic,<=50K
55,Private,11th,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-44,0,40,Japan,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Female,55,0,22,Yugoslavia,<=50K
20,Private,Masters,6,Never-married,Exec-managerial,Not-in-family,White,Female,0,-2,40,United-States,<=50K
46,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,-5,-1,15,United-States,<=50K
29,State-gov,Some-college,10,Never-married,Sales,Not-in-family,White,Male,5,1,40,United-States,<=50K
48,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6809,1,40,United-States,<=50K
47,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,-17,2,40,United-States,<=50K
31,Private,Assoc-voc,3,Married-civ-spouse,Other-service,Not-in-family,Other,Male,-22,-1,40,Cuba,<=50K
60,Private,Bachelors,13,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,-1,-1,40,Philippines,<=50K
40,Private,Masters,12,Divorced,Prof-specialty,Not-in-family,White,Female,-5,1,35,Dominican-Republic,<=50K
41,Private,Assoc-voc,9,Divorced,Sales,Own-child,White,Male,45,0,37,United-States,>50K
34,Self-emp-inc,7th-8th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,23,-1,50,United-States,>50K
21,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,-75,-1,21,United-States,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7512,0,40,Philippines,>50K
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,-2,0,22,United-States,<=50K
54,Local-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,10,-2,40,United-States,<=50K
31,Private,7th-8th,8,Married-civ-spouse,Protective-serv,Own-child,White,Male,-81,-1,40,United-States,<=50K
30,Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,-11,4,40,Taiwan,<=50K
28,Local-gov,Bachelors,13,Married-AF-spouse,Prof-specialty,Not-in-family,White,Female,-6,-4,23,United-States,<=50K
23,Self-emp-not-inc,12th,10,Never-married,Craft-repair,Own-child,White,Male,6,1,40,United-States,<=50K
54,Private,Assoc-acdm,14,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,21,-1,40,United-States,<=50K
33,Private,Bachelors,7,Married-AF-spouse,Adm-clerical,Unmarried,White,Female,-25,-1,40,Italy,<=50K
51,State-gov,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,2,0,18,United-States,<=50K
45,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,46,-1,40,United-States,<=50K
55,Local-gov,Masters,14,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,19,2,40,United-States,<=50K
28,Private,Assoc-voc,5,Never-married,Other-service,Other-relative,White,Female,7,0,23,United-States,<=50K
31,Federal-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,-90,0,50,United-States,<=50K
53,State-gov,Some-college,5,Married-civ-spouse,Sales,Husband,White,Male,-4,-1,71,United-States,>50K
50,Private,HS-grad,9,Never-married,Sales,Wife,White,Female,-20,0,40,Jamaica,<=50K
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6,1,40,United-States,<=50K
24,Private,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,-53,1,40,Germany,<=50K
45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,11,0,23,United-States,<=50K
27,Private,Assoc-voc,11,Married-civ-spouse,Sales,Not-in-family,White,Female,-13,1,40,United-States,<=50K
65,Self-emp-not-inc,Preschool,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,-45,2,40,Mexico,<=50K
56,Self-emp-inc,Prof-school,14,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,14524,4,40,United-States,>50K
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,-1,40,United-States,>50K
56,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Female,2,-2,40,United-States,<=50K
56,State-gov,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,-49,1,40,Germany,<=50K
39,Private,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,-5,-1,35,United-States,>50K
52,Private,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,-32,1,70,United-States,>50K
36,Without-pay,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,-34,0,40,United-States,>50K
21,Private,HS-grad,10,Never-married,Sales,Own-child,White,Male,-43,-1,36,United-States,<=50K
21,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,-7,-2,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,3,0,40,United-States,<=50K
37,Private,Masters,14,Divorced,Other-service,Not-in-family,White,Female,60,2,11,United-States,<=50K
31,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,21,1,11,United-States,<=50K
20,Federal-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,6,-1,45,United-States,<=50K
44,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,-3,1,31,United-States,<=50K
54,Self-emp-inc,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,13,0,40,United-States,<=50K
39,Private,Bachelors,6,Married-civ-spouse,Protective-serv,Husband,White,Male,-11,1818,40,United-States,>50K
45,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,14949,0,35,United-States,>50K
64,State-gov,Some-college,10,Never-married,Sales,Not-in-family,White,Male,1,-1,40,United-States,>50K
37,Private,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,-12,-2,35,Hong,<=50K
55,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,37,1,40,United-States,<=50K
28,Local-gov,Assoc-voc,9,Divorced,Prof-specialty,Not-in-family,White,Male,17,2,23,United-States,<=50K
40,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,22,1,30,China,<=50K
53,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,14296,0,50,United-States,>50K
27,Local-gov,Assoc-voc,6,Never-married,Prof-specialty,Not-in-family,White,Male,64,0,56,United-States,<=50K
56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-6,-1,36,United-States,<=50K
18,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,-56,-1,40,South,<=50K
45,State-gov,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Male,-13,0,40,Puerto-Rico,<=50K
25,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Other,Male,11,0,40,United-States,<=50K
20,Private,12th,7,Never-married,Handlers-cleaners,Own-child,Black,Female,-46,0,30,United-States,<=50K
27,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Husband,Black,Male,-19,0,40,El-Salvador,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,9,1,72,United-States,<=50K
47,Private,HS-grad,11,Widowed,Adm-clerical,Not-in-family,White,Female,21,-1,40,United-States,<=50K
64,Private,HS-grad,12,Separated,Other-service,Unmarried,Black,Female,23,2,36,Nicaragua,<=50K
58,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2,-1,40,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,-18,-3,40,United-States,<=50K
18,State-gov,Some-college,10,Never-married,Sales,Own-child,White,Male,24,1,40,United-States,<=50K
53,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,-23,-1,40,United-States,>50K
65,Local-gov,10th,12,Divorced,Protective-serv,Other-relative,White,Male,-28,0,40,United-States,<=50K
39,Private,HS-grad,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,19,1,40,United-States,<=50K
35,State-gov,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,-6,-2,40,United-States,<=50K
39,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-43,1,20,United-States,<=50K
48,Private,HS-grad,7,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,-44,1,46,France,<=50K
46,Self-emp-not-inc,Some-college,7,Never-married,Adm-clerical,Not-in-family,White,Male,10,-1,11,United-States,<=50K
34,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,-13,-1,40,United-States,<=50K
40,Without-pay,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-20,0,10,United-States,<=50K
28,Private,10th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,32,1,40,Vietnam,<=50K
46,Private,HS-grad,9,Separated,Sales,Not-in-family,White,Female,-14,-2,22,United-States,<=50K
20,Private,Some-college,10,Separated,Handlers-cleaners,Other-relative,Black,Male,-66,2,40,United-States,<=50K
55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-8,0,49,United-States,<=50K
49,Private,9th,11,Married-spouse-absent,Transport-moving,Own-child,Black,Male,-29,0,40,United-States,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,27,-1,58,United-States,>50K
45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-17,-1,70,United-States,<=50K
21,Private,Assoc-voc,12,Never-married,Prof-specialty,Not-in-family,White,Male,22,-2,40,United-States,<=50K
38,Private,Assoc-voc,11,Divorced,Adm-clerical,Husband,White,Male,-3,-1,40,United-States,>50K
42,Private,Prof-school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,-2,40,United-States,<=50K
49,Self-emp-not-inc,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,22,-2,40,United-States,>50K
